dt_PRELIEVO,positivi,terapia intensiva,fascia di età,terapia intensiva/positivi 14gg
2021-01-23,1007,3.0,10-19 anni,0.0004328201323192976
2021-01-24,469,0.0,10-19 anni,0.0004320454264905567
2021-01-25,1322,1.0,10-19 anni,0.0004320454264905567
2021-01-26,1387,0.0,10-19 anni,0.000368437212158428
2021-01-27,1276,0.0,10-19 anni,0.0003037298019681691
2021-01-28,1208,0.0,10-19 anni,0.00029918621349928195
2021-01-29,1377,0.0,10-19 anni,0.00029526396598559114
2021-01-30,1171,1.0,10-19 anni,0.00011615750958299454
2021-01-31,523,0.0,10-19 anni,0.00011556017796267407
2021-02-01,1354,0.0,10-19 anni,5.710043967338549e-05
2021-02-02,1449,0.0,10-19 anni,0.00011275864013080002
2021-02-03,1411,0.0,10-19 anni,0.00011102475852115021
2021-02-04,1477,0.0,10-19 anni,0.00010918818583829229
2021-02-05,1503,0.0,10-19 anni,0.0001083130246412131
2021-02-06,1291,0.0,10-19 anni,0.00010761945759793371
2021-02-07,558,0.0,10-19 anni,0.00021526208158432892
2021-02-08,1528,0.0,10-19 anni,0.00021353833013025838
2021-02-09,1611,1.0,10-19 anni,0.0002643684238354571
2021-02-10,1553,0.0,10-19 anni,0.00031410323526332324
2021-02-11,1511,0.0,10-19 anni,0.0003092783505154639
2021-02-12,1525,0.0,10-19 anni,0.000303905181583346
2021-02-13,1290,1.0,10-19 anni,0.00030111412225233364
2021-02-14,521,2.0,10-19 anni,0.0002995506739890165
2021-02-15,1504,0.0,10-19 anni,0.0003414467586946978
2021-02-16,1630,1.0,10-19 anni,0.0003319738214929337
2021-02-17,1600,1.0,10-19 anni,0.00036663611365719525
2021-02-18,1775,0.0,10-19 anni,0.0003538100924328866
2021-02-19,1846,0.0,10-19 anni,0.00033963065166631287
2021-02-20,1474,0.0,10-19 anni,0.0003301964668978042
2021-02-21,662,0.0,10-19 anni,0.0002448779691453759
2021-02-22,1999,1.0,10-19 anni,0.00023557126030624264
2021-02-23,2196,1.0,10-19 anni,0.000226928895612708
2021-02-24,2287,1.0,10-19 anni,0.00021765943553653052
2021-02-25,2302,0.0,10-19 anni,0.00021155812559500722
2021-02-26,2469,0.0,10-19 anni,0.00020526855969893944
2021-02-27,1963,1.0,10-19 anni,0.0002010993430754793
2021-02-28,795,0.0,10-19 anni,0.00019981350739309978
2021-03-01,2472,0.0,10-19 anni,0.0001962901167926195
2021-03-02,2600,1.0,10-19 anni,0.0001931123270035404
2021-03-03,2726,1.0,10-19 anni,0.00022249769555958171
2021-03-04,2570,0.0,10-19 anni,0.00021901692687963456
2021-03-05,2715,0.0,10-19 anni,0.0002794510339688257
2021-03-06,2080,0.0,10-19 anni,0.0002457153387800233
2021-03-07,854,0.0,10-19 anni,0.00024407358818683833
2021-03-08,2538,1.0,10-19 anni,0.0002751704528082673
2021-03-09,2699,1.0,10-19 anni,0.00024514310228595945
2021-03-10,2678,2.0,10-19 anni,0.00024613869915697496
2021-03-11,2802,0.0,10-19 anni,0.0002464799580984071
2021-03-12,2714,2.0,10-19 anni,0.00024910477969796043
2021-03-13,2315,0.0,10-19 anni,0.00034383595898974744
2021-03-14,1014,0.0,10-19 anni,0.00034376074252320387
2021-03-15,2402,1.0,10-19 anni,0.0003144851877476571
2021-03-16,2527,0.0,10-19 anni,0.00028486421472431473
2021-03-17,2594,1.0,10-19 anni,0.00022308623876601442
2021-03-18,2525,0.0,10-19 anni,0.00025808949253153533
2021-03-19,2373,0.0,10-19 anni,0.00019568833371383842
2021-03-20,1957,3.0,10-19 anni,0.00023156571504184722
2021-03-21,861,0.0,10-19 anni,0.00023239600278875203
2021-03-22,2337,0.0,10-19 anni,0.0002340432645691932
2021-03-23,2495,0.0,10-19 anni,0.00026911561879772595
2021-03-24,2462,0.0,10-19 anni,0.00030598714853976135
2021-03-25,2421,1.0,10-19 anni,0.0003436426116838488
2021-03-26,2378,0.0,10-19 anni,0.0003463203463203463
2021-03-27,1883,1.0,10-19 anni,0.00024493509220056684
2021-03-28,906,0.0,10-19 anni,0.0002477963821728203
2021-03-29,2190,1.0,10-19 anni,0.0002624573506805144
2021-03-30,2345,1.0,10-19 anni,0.0002692307692307692
2021-03-31,2280,2.0,10-19 anni,0.0003146138115463269
2021-04-01,2212,1.0,10-19 anni,0.00028188297829501066
2021-04-02,2148,0.0,10-19 anni,0.00032846115946789294
2021-04-03,1661,0.0,10-19 anni,0.00029104818926447965
2021-04-04,531,0.0,10-19 anni,0.0002925932118374854
2021-04-05,759,0.0,10-19 anni,0.00025353898161842384
2021-04-06,1824,0.0,10-19 anni,0.00021453702909122115
2021-04-07,1890,1.0,10-19 anni,0.0001315962626661403
2021-04-08,1826,0.0,10-19 anni,8.988360073704552e-05
2021-04-09,1901,1.0,10-19 anni,9.13575735428467e-05
2021-04-10,1578,0.0,10-19 anni,9.257544899092761e-05
2021-04-11,779,0.0,10-19 anni,9.191598878624937e-05
2021-04-12,1931,0.0,10-19 anni,8.824956978334731e-05
2021-04-13,1986,0.0,10-19 anni,8.827683615819209e-05
2021-04-14,1771,0.0,10-19 anni,4.452557994567879e-05
2021-04-15,1666,0.0,10-19 anni,4.484707148623195e-05
2021-04-16,1789,0.0,10-19 anni,0.0
2021-04-17,1373,0.0,10-19 anni,4.508566275924256e-05
2021-04-18,686,0.0,10-19 anni,4.5357645031069986e-05
2021-04-19,1663,0.0,10-19 anni,4.581061890146136e-05
2021-04-20,1817,0.0,10-19 anni,9.251977610214184e-05
2021-04-21,1693,0.0,10-19 anni,0.00013877966415321274
2021-04-22,1665,0.0,10-19 anni,0.00013959981386691485
2021-04-23,1781,0.0,10-19 anni,0.0001400821815465073
2021-04-24,1580,1.0,10-19 anni,0.00019221528111484863
2021-04-25,646,0.0,10-19 anni,0.00028951939779965256
2021-04-26,1713,0.0,10-19 anni,0.000292169848071679
2021-04-27,1774,1.0,10-19 anni,0.00029710324337707354
2021-04-28,1771,1.0,10-19 anni,0.0003015378429992964
2021-04-29,1539,0.0,10-19 anni,0.0003077870113881194
2021-04-30,1715,0.0,10-19 anni,0.00031625553447185326
2021-05-01,767,1.0,10-19 anni,0.0002713115198871344
2021-05-02,600,2.0,10-19 anni,0.00027394258163488934
2021-05-03,1475,0.0,10-19 anni,0.0002840909090909091
2021-05-04,1476,0.0,10-19 anni,0.0002355019134530468
2021-05-05,1396,0.0,10-19 anni,0.00018532246108228317
2021-05-06,1261,0.0,10-19 anni,0.00019307504183292573
2021-05-07,1259,0.0,10-19 anni,0.0002031694433157253
2021-05-08,1037,0.0,10-19 anni,0.00013598041881968996
2021-05-09,469,0.0,10-19 anni,0.0
2021-05-10,1061,0.0,10-19 anni,0.0
2021-05-11,1159,0.0,10-19 anni,0.0
2021-05-12,974,0.0,10-19 anni,0.0
2021-05-13,889,0.0,10-19 anni,0.0
2021-05-14,943,0.0,10-19 anni,0.0
2021-05-15,709,0.0,10-19 anni,0.0
2021-05-16,272,0.0,10-19 anni,0.0
2021-05-17,778,0.0,10-19 anni,0.0
2021-05-18,820,0.0,10-19 anni,0.0
2021-05-19,736,0.0,10-19 anni,0.0
2021-05-20,620,0.0,10-19 anni,0.0
2021-05-21,708,0.0,10-19 anni,0.0
2021-05-22,546,0.0,10-19 anni,0.0
2021-05-23,211,0.0,10-19 anni,0.0
2021-05-24,591,0.0,10-19 anni,0.00027151778441487917
2021-05-25,592,0.0,10-19 anni,0.0002846569883290635
2021-05-26,541,0.0,10-19 anni,0.000308546744831842
2021-05-27,505,0.0,10-19 anni,0.00031791448100460976
2021-05-28,491,0.0,10-19 anni,0.0003341129301703976
2021-05-29,423,0.0,10-19 anni,0.0005216484089723526
2021-05-30,150,0.0,10-19 anni,0.0005274261603375527
2021-05-31,432,2.0,10-19 anni,0.0005561735261401557
2021-06-01,480,0.0,10-19 anni,0.0005861664712778429
2021-06-02,192,0.0,10-19 anni,0.0006207324643078833
2021-06-03,429,0.0,10-19 anni,0.0006541648495420846
2021-06-04,403,0.0,10-19 anni,0.0006891798759476223
2021-06-05,311,1.0,10-19 anni,0.0007363770250368188
2021-06-06,148,0.0,10-19 anni,0.000751503006012024
2021-06-07,297,0.0,10-19 anni,0.0005306447333510214
2021-06-08,316,0.0,10-19 anni,0.0005743825387708214
2021-06-09,256,0.0,10-19 anni,0.0005785363031530228
2021-06-10,258,0.0,10-19 anni,0.0006285355122564425
2021-06-11,258,0.0,10-19 anni,0.0006775067750677507
2021-06-12,144,0.0,10-19 anni,0.00035971223021582735
2021-06-13,68,0.0,10-19 anni,0.00037230081906180194
2021-06-14,209,1.0,10-19 anni,0.00039952057530962844
2021-06-15,193,0.0,10-19 anni,0.0004299226139294927
2021-06-16,167,0.0,10-19 anni,0.0004585052728106373
2021-06-17,154,0.0,10-19 anni,0.0004957858205255329
2021-06-18,173,0.0,10-19 anni,0.0005254860746190226
2021-06-19,139,0.0,10-19 anni,0.0005387931034482759
2021-06-20,54,0.0,10-19 anni,0.000547945205479452
2021-06-21,114,0.0,10-19 anni,0.0
2021-06-22,139,0.0,10-19 anni,0.0
2021-06-23,111,0.0,10-19 anni,0.0
2021-06-24,94,0.0,10-19 anni,0.0005980861244019139
2021-06-25,144,0.0,10-19 anni,0.0005913660555884093
2021-06-26,97,0.0,10-19 anni,0.0005889281507656066
2021-06-27,37,0.0,10-19 anni,0.000578368999421631
2021-06-28,124,0.0,10-19 anni,0.0005470459518599562
2021-06-29,132,0.0,10-19 anni,0.0005122950819672131
2021-06-30,131,0.0,10-19 anni,0.0004764173415912339
2021-07-01,183,1.0,10-19 anni,0.00043252595155709344
2021-07-02,192,0.0,10-19 anni,0.00040016006402561027
2021-07-03,146,0.0,10-19 anni,0.000361271676300578
2021-07-04,85,0.0,10-19 anni,0.0006861063464837049
2021-07-05,213,0.0,10-19 anni,0.0006073489219556636
2021-07-06,263,0.0,10-19 anni,0.000528680941052075
2021-07-07,258,0.0,10-19 anni,0.0004643603436266543
2021-07-08,307,0.0,10-19 anni,0.00020358306188925082
2021-07-09,331,0.0,10-19 anni,0.00017605633802816902
2021-07-10,366,0.0,10-19 anni,0.00015946420028703555
2021-07-11,184,1.0,10-19 anni,0.0001513317191283293
2021-07-12,502,0.0,10-19 anni,0.00026798874447273214
2021-07-13,622,0.0,10-19 anni,0.0002359325232983367
2021-07-14,655,0.0,10-19 anni,0.00021150592216582064
2021-07-15,788,0.0,10-19 anni,0.0001939299912731504
2021-07-16,960,0.0,10-19 anni,0.00017675651789659743
2021-07-17,737,0.0,10-19 anni,0.00016711229946524063
2021-07-18,422,0.0,10-19 anni,8.128759551292472e-05
2021-07-19,1068,1.0,10-19 anni,7.468817686160281e-05
2021-07-20,1277,0.0,10-19 anni,6.985679357317499e-05
2021-07-21,1237,0.0,10-19 anni,6.6203243958954e-05
2021-07-22,1164,0.0,10-19 anni,6.37064407211569e-05
2021-07-23,1333,0.0,10-19 anni,0.0001240079365079365
2021-07-24,1019,0.0,10-19 anni,0.0001218026796589525
2021-07-25,518,0.0,10-19 anni,0.00012106537530266344
2021-07-26,1589,0.0,10-19 anni,5.8920575064812635e-05
2021-07-27,1548,0.0,10-19 anni,0.00011553347582462019
2021-07-28,1445,0.0,10-19 anni,0.00011268240464251507
2021-07-29,1380,0.0,10-19 anni,0.00011098163253981466
2021-07-30,1391,1.0,10-19 anni,0.00011030831173128895
2021-07-31,1029,0.0,10-19 anni,0.00011008972312434634
2021-08-01,522,0.0,10-19 anni,0.00010989010989010989
2021-08-02,1520,0.0,10-19 anni,0.00011095084877399312
2021-08-03,1616,1.0,10-19 anni,0.00011112963271656387
2021-08-04,1675,0.0,10-19 anni,0.00016760712888988212
2021-08-05,1436,0.0,10-19 anni,0.00016897600540723216
2021-08-06,1443,0.0,10-19 anni,0.00011345586566825505
2021-08-07,1055,0.0,10-19 anni,0.00011404459143525118
2021-08-08,551,0.0,10-19 anni,0.00011495574203931487
2021-08-09,1415,0.0,10-19 anni,0.00011741223435481978
2021-08-10,1519,0.0,10-19 anni,0.00017998560115190784
2021-08-11,1347,1.0,10-19 anni,0.00018477457501847746
2021-08-12,1235,0.0,10-19 anni,0.00018846588767433095
2021-08-13,1265,0.0,10-19 anni,0.0001899335232668566
2021-08-14,938,0.0,10-19 anni,0.00019047619047619048
2021-08-15,383,0.0,10-19 anni,0.00025467974022666496
2021-08-16,1156,0.0,10-19 anni,0.0002573340195573855
2021-08-17,1250,2.0,10-19 anni,0.00026068821689259646
2021-08-18,1243,0.0,10-19 anni,0.00019748535316963992
2021-08-19,1118,0.0,10-19 anni,0.0001999733368884149
2021-08-20,1320,0.0,10-19 anni,0.00020157226365652087
2021-08-21,1010,0.0,10-19 anni,0.00020282604286390372
2021-08-22,507,1.0,10-19 anni,0.00020271639975674033
2021-08-23,1253,0.0,10-19 anni,0.0002044711014176663
2021-08-24,1319,0.0,10-19 anni,6.936736958934517e-05
2021-08-25,1194,0.0,10-19 anni,7.090689924129617e-05
2021-08-26,1046,0.0,10-19 anni,0.000144248106743599
2021-08-27,1146,0.0,10-19 anni,0.0001488316713796696
2021-08-28,846,0.0,10-19 anni,0.00015264845061822624
2021-08-29,391,0.0,10-19 anni,7.739938080495357e-05
2021-08-30,1029,0.0,10-19 anni,0.00016055229991169623
2021-08-31,994,0.0,10-19 anni,0.00016774301769688837
2021-09-01,930,0.0,10-19 anni,0.0001749475157452764
2021-09-02,880,1.0,10-19 anni,0.00018094634940740072
2021-09-03,893,0.0,10-19 anni,0.0001885902876001886
2021-09-04,674,0.0,10-19 anni,0.0001947230065232207
2021-09-05,325,0.0,10-19 anni,0.00019776525264511026
2021-09-06,790,1.0,10-19 anni,0.0002052334530528476
2021-09-07,785,0.0,10-19 anni,0.0002143392991104919
2021-09-08,703,0.0,10-19 anni,0.00022214817283127845
2021-09-09,667,0.0,10-19 anni,0.0001152604887044721
2021-09-10,698,0.0,10-19 anni,0.00011960291831120679
2021-09-11,512,0.0,10-19 anni,0.00012274456855284154
2021-09-12,233,0.0,10-19 anni,0.0001243781094527363
2021-09-13,661,0.0,10-19 anni,0.0
2021-09-14,580,0.0,10-19 anni,0.0
2021-09-15,602,0.0,10-19 anni,0.0
2021-09-16,553,0.0,10-19 anni,0.0
2021-09-17,578,0.0,10-19 anni,0.0
2021-09-18,460,0.0,10-19 anni,0.0
2021-09-19,218,0.0,10-19 anni,0.0
2021-09-20,544,0.0,10-19 anni,0.0
2021-09-21,530,0.0,10-19 anni,0.0
2021-09-22,444,0.0,10-19 anni,0.0
2021-09-23,480,0.0,10-19 anni,0.0
2021-09-24,498,0.0,10-19 anni,0.0
2021-09-25,345,0.0,10-19 anni,0.0
2021-09-26,170,0.0,10-19 anni,0.0
2021-09-27,469,0.0,10-19 anni,0.0
2021-09-28,450,0.0,10-19 anni,0.0
2021-09-29,462,0.0,10-19 anni,0.0
2021-09-30,442,0.0,10-19 anni,0.0
2021-10-01,385,0.0,10-19 anni,0.0
2021-10-02,345,0.0,10-19 anni,0.0
2021-10-03,127,0.0,10-19 anni,0.00020403999183840033
2021-10-04,428,0.0,10-19 anni,0.00020977554017201594
2021-10-05,371,0.0,10-19 anni,0.00043196544276457883
2021-10-06,355,0.0,10-19 anni,0.00044772778150884264
2021-10-07,325,0.0,10-19 anni,0.00046051116739580933
2021-10-08,336,0.0,10-19 anni,0.00046522447080716444
2021-10-09,266,0.0,10-19 anni,0.0004720320981826764
2021-10-10,140,1.0,10-19 anni,0.0004704775346977182
2021-10-11,335,0.0,10-19 anni,0.00046959380136182204
2021-10-12,313,1.0,10-19 anni,0.0004621072088724584
2021-10-13,299,0.0,10-19 anni,0.00044933722758930576
2021-10-14,318,0.0,10-19 anni,0.00043840420868040335
2021-10-15,341,0.0,10-19 anni,0.0004195510803440319
2021-10-16,283,0.0,10-19 anni,0.00040535062829347385
2021-10-17,141,0.0,10-19 anni,0.00020060180541624874
2021-10-18,436,0.0,10-19 anni,0.00019301293186643504
2021-10-19,440,0.0,10-19 anni,0.0001859773107680863
2021-10-20,478,0.0,10-19 anni,0.00017822135091783995
2021-10-21,436,0.0,10-19 anni,0.00017528483786152498
2021-10-22,541,0.0,10-19 anni,0.00017686593562079943
2021-10-23,433,0.0,10-19 anni,0.0001795009872554299
2021-10-24,191,0.0,10-19 anni,
2021-10-25,531,0.0,10-19 anni,
2021-10-26,509,1.0,10-19 anni,
2021-10-27,533,0.0,10-19 anni,
2021-10-28,412,0.0,10-19 anni,
2021-10-29,290,0.0,10-19 anni,
2021-10-30,200,0.0,10-19 anni,
2021-10-31,23,,10-19 anni,
2021-11-01,0,,10-19 anni,
2020-01-29,0,,20-29 anni,
2020-01-30,0,,20-29 anni,
2020-01-31,0,,20-29 anni,
2020-02-01,0,,20-29 anni,
2020-02-02,0,,20-29 anni,
2020-02-03,0,,20-29 anni,
2020-02-04,0,,20-29 anni,
2020-02-05,0,,20-29 anni,
2020-02-06,1,,20-29 anni,
2020-02-07,0,,20-29 anni,
2020-02-08,0,,20-29 anni,
2020-02-09,0,,20-29 anni,
2020-02-10,0,,20-29 anni,
2020-02-11,0,,20-29 anni,
2020-02-12,0,,20-29 anni,
2020-02-13,0,,20-29 anni,
2020-02-14,0,,20-29 anni,
2020-02-15,0,,20-29 anni,
2020-02-16,0,,20-29 anni,
2020-02-17,0,,20-29 anni,
2020-02-18,0,,20-29 anni,
2020-02-19,0,,20-29 anni,
2020-02-20,0,0.0,20-29 anni,
2020-02-21,0,0.0,20-29 anni,
2020-02-22,3,0.0,20-29 anni,
2020-02-23,2,0.0,20-29 anni,
2020-02-24,9,0.0,20-29 anni,
2020-02-25,18,0.0,20-29 anni,
2020-02-26,17,0.0,20-29 anni,0.00546448087431694
2020-02-27,18,0.0,20-29 anni,0.004329004329004329
2020-02-28,18,0.0,20-29 anni,0.0034965034965034965
2020-02-29,10,1.0,20-29 anni,0.005917159763313609
2020-03-01,9,0.0,20-29 anni,0.010498687664041995
2020-03-02,21,0.0,20-29 anni,0.010869565217391304
2020-03-03,16,0.0,20-29 anni,0.012750455373406194
2020-03-04,42,0.0,20-29 anni,0.012539184952978056
2020-03-05,48,0.0,20-29 anni,0.013477088948787063
2020-03-06,55,0.0,20-29 anni,0.013318534961154272
2020-03-07,55,1.0,20-29 anni,0.013579049466537343
2020-03-08,45,2.0,20-29 anni,0.015803336259877086
2020-03-09,88,1.0,20-29 anni,0.015163002274450341
2020-03-10,107,2.0,20-29 anni,0.013157894736842105
2020-03-11,106,1.0,20-29 anni,0.012925969447708578
2020-03-12,122,2.0,20-29 anni,0.012260127931769723
2020-03-13,177,2.0,20-29 anni,0.012071463061323033
2020-03-14,140,3.0,20-29 anni,0.011410314924691922
2020-03-15,117,4.0,20-29 anni,0.011703511053315995
2020-03-16,201,2.0,20-29 anni,0.011345218800648298
2020-03-17,217,0.0,20-29 anni,0.009882174078297225
2020-03-18,224,2.0,20-29 anni,0.009312320916905445
2020-03-19,222,1.0,20-29 anni,0.008361204013377926
2020-03-20,250,2.0,20-29 anni,0.007343550446998723
2020-03-21,175,1.0,20-29 anni,0.007111935683364255
2020-03-22,161,4.0,20-29 anni,0.006110601894286587
2020-03-23,249,2.0,20-29 anni,0.005669949268874963
2020-03-24,270,0.0,20-29 anni,0.006044905008635579
2020-03-25,267,1.0,20-29 anni,0.005897219882055603
2020-03-26,320,1.0,20-29 anni,0.005766062602965404
2020-03-27,319,0.0,20-29 anni,0.005168661588683352
2020-03-28,242,3.0,20-29 anni,0.004832214765100671
2020-03-29,156,1.0,20-29 anni,0.003771551724137931
2020-03-30,279,1.0,20-29 anni,0.003505933117583603
2020-03-31,340,2.0,20-29 anni,0.0035182679296346412
2020-04-01,311,2.0,20-29 anni,0.003415659485023647
2020-04-02,303,1.0,20-29 anni,0.003447361442588173
2020-04-03,284,0.0,20-29 anni,0.00350498786734969
2020-04-04,224,0.0,20-29 anni,0.002991569214033179
2020-04-05,148,0.0,20-29 anni,0.002751031636863824
2020-04-06,245,1.0,20-29 anni,0.002576581734898368
2020-04-07,257,0.0,20-29 anni,0.002097692538207971
2020-04-08,378,1.0,20-29 anni,0.0018298261665141812
2020-04-09,285,1.0,20-29 anni,0.0015451174289245982
2020-04-10,257,0.0,20-29 anni,0.0021916092673763305
2020-04-11,210,1.0,20-29 anni,0.002548582351067219
2020-04-12,114,0.0,20-29 anni,0.0026109660574412533
2020-04-13,137,0.0,20-29 anni,0.0026657780739753416
2020-04-14,184,0.0,20-29 anni,0.00303951367781155
2020-04-15,253,1.0,20-29 anni,0.0028540849090260435
2020-04-16,260,0.0,20-29 anni,0.0029531192321889995
2020-04-17,242,2.0,20-29 anni,0.0030452988199467074
2020-04-18,169,1.0,20-29 anni,0.002770083102493075
2020-04-19,73,0.0,20-29 anni,0.0028146361077603537
2020-04-20,182,1.0,20-29 anni,0.00282258064516129
2020-04-21,217,1.0,20-29 anni,0.0028501628664495114
2020-04-22,220,0.0,20-29 anni,0.0025136154168412233
2020-04-23,191,1.0,20-29 anni,0.003060778312199388
2020-04-24,175,0.0,20-29 anni,0.0023551577955723034
2020-04-25,110,0.0,20-29 anni,0.0019540791402051783
2020-04-26,74,0.0,20-29 anni,0.00199700449326011
2020-04-27,130,0.0,20-29 anni,0.0015625
2020-04-28,160,0.0,20-29 anni,0.001100715465052284
2020-04-29,184,0.0,20-29 anni,0.0011648223645894002
2020-04-30,160,1.0,20-29 anni,0.0006079027355623101
2020-05-01,78,0.0,20-29 anni,0.0006317119393556538
2020-05-02,93,0.0,20-29 anni,0.0006476683937823834
2020-05-03,29,0.0,20-29 anni,0.0006688963210702341
2020-05-04,99,0.0,20-29 anni,0.0006993006993006993
2020-05-05,114,0.0,20-29 anni,0.0007423904974016332
2020-05-06,120,0.0,20-29 anni,0.0008071025020177562
2020-05-07,119,0.0,20-29 anni,0.0
2020-05-08,113,0.0,20-29 anni,0.0016891891891891893
2020-05-09,71,0.0,20-29 anni,0.0017331022530329288
2020-05-10,25,0.0,20-29 anni,0.001736111111111111
2020-05-11,65,0.0,20-29 anni,0.0018050541516245488
2020-05-12,77,0.0,20-29 anni,0.001899335232668566
2020-05-13,76,0.0,20-29 anni,0.0030303030303030303
2020-05-14,104,0.0,20-29 anni,0.003246753246753247
2020-05-15,79,2.0,20-29 anni,0.0034207525655644243
2020-05-16,63,0.0,20-29 anni,0.0035629453681710215
2020-05-17,27,0.0,20-29 anni,0.0035885167464114833
2020-05-18,55,0.0,20-29 anni,0.004866180048661801
2020-05-19,59,0.0,20-29 anni,0.005044136191677175
2020-05-20,57,1.0,20-29 anni,0.005298013245033113
2020-05-21,53,0.0,20-29 anni,0.005610098176718092
2020-05-22,66,0.0,20-29 anni,0.0029717682020802376
2020-05-23,36,0.0,20-29 anni,0.003115264797507788
2020-05-24,19,0.0,20-29 anni,0.0032102728731942215
2020-05-25,51,1.0,20-29 anni,0.0033613445378151263
2020-05-26,48,0.0,20-29 anni,0.0036968576709796672
2020-05-27,38,0.0,20-29 anni,0.0019455252918287938
2020-05-28,62,0.0,20-29 anni,0.001937984496124031
2020-05-29,39,0.0,20-29 anni,0.002061855670103093
2020-05-30,32,0.0,20-29 anni,0.002105263157894737
2020-05-31,8,0.0,20-29 anni,0.002145922746781116
2020-06-01,27,0.0,20-29 anni,0.0
2020-06-02,5,0.0,20-29 anni,0.0
2020-06-03,30,0.0,20-29 anni,0.0
2020-06-04,55,0.0,20-29 anni,0.0
2020-06-05,35,0.0,20-29 anni,0.0
2020-06-06,26,0.0,20-29 anni,0.0
2020-06-07,10,0.0,20-29 anni,0.0
2020-06-08,21,0.0,20-29 anni,0.0
2020-06-09,49,0.0,20-29 anni,0.0022471910112359553
2020-06-10,44,0.0,20-29 anni,0.0044444444444444444
2020-06-11,43,0.0,20-29 anni,0.004728132387706856
2020-06-12,37,0.0,20-29 anni,0.004705882352941176
2020-06-13,26,0.0,20-29 anni,0.004842615012106538
2020-06-14,4,0.0,20-29 anni,0.004901960784313725
2020-06-15,32,0.0,20-29 anni,0.004576659038901602
2020-06-16,33,1.0,20-29 anni,0.004672897196261682
2020-06-17,35,1.0,20-29 anni,0.004866180048661801
2020-06-18,28,0.0,20-29 anni,0.005076142131979695
2020-06-19,37,0.0,20-29 anni,0.0053475935828877
2020-06-20,14,0.0,20-29 anni,0.005333333333333333
2020-06-21,5,0.0,20-29 anni,0.005208333333333333
2020-06-22,50,0.0,20-29 anni,0.0051813471502590676
2020-06-23,40,0.0,20-29 anni,0.00510204081632653
2020-06-24,27,0.0,20-29 anni,0.0025380710659898475
2020-06-25,26,0.0,20-29 anni,0.004962779156327543
